match_id,innings,batter,entry_seq,exit_seq,balls_faced,runs_scored,pp_balls,mid_balls,death_balls
1136586,1,C Munro,8,42,18,33,15,3,0
1136586,1,GJ Maxwell,88,116,18,27,0,6,12
1136586,1,PP Shaw,1,84,44,62,21,23,0
1136586,1,RR Pant,87,87,1,0,0,1,0
1136586,1,SS Iyer,44,123,39,92,0,27,12
1136586,2,AD Russell,58,109,30,44,0,22,8
1136586,2,CA Lynn,1,11,6,5,6,0,0
1136586,2,KD Karthik,19,57,18,18,7,11,0
1136586,2,Kuldeep Yadav,114,121,6,7,0,0,6
1136586,2,MG Johnson,110,123,6,12,0,0,6
1136586,2,N Rana,14,31,7,8,7,0,0
1136586,2,PP Chawla,100,112,4,2,0,0,4
1136586,2,RV Uthappa,12,13,2,1,2,0,0
1136586,2,SP Narine,6,18,9,26,9,0,0
1136586,2,Shivam Mavi,96,98,3,0,0,3,0
1136586,2,Shubman Gill,32,93,29,37,5,24,0
1136587,1,AT Rayudu,2,70,35,46,22,13,0
1136587,1,DJ Bravo,109,109,1,0,0,0,1
1136587,1,MS Dhoni,71,107,21,26,0,18,3
1136587,1,SK Raina,29,124,47,75,3,29,15
1136587,1,SR Watson,1,26,11,12,11,0,0
1136587,1,SW Billings,111,122,5,3,0,0,5
1136587,2,E Lewis,9,101,43,47,10,32,1
1136587,2,HH Pandya,103,123,8,13,0,0,8
1136587,2,RG Sharma,63,122,33,56,0,20,13
1136587,2,SA Yadav,1,61,34,44,26,8,0
1136588,1,AD Hales,1,81,39,45,18,21,0
1136588,1,KS Williamson,14,89,43,63,14,29,0
1136588,1,MK Pandey,85,113,15,16,0,7,8
1136588,1,Rashid Khan,114,119,3,1,0,0,3
1136588,1,S Dhawan,2,13,4,6,4,0,0
1136588,1,Shakib Al Hasan,90,103,6,6,0,3,3
1136588,1,WP Saha,110,120,7,11,0,0,7
1136588,1,YK Pathan,104,108,3,2,0,0,3
1136588,2,AM Rahane,1,117,53,65,13,28,12
1136588,2,BA Stokes,59,62,3,0,0,3,0
1136588,2,JC Archer,120,120,1,1,0,0,1
1136588,2,JC Buttler,63,84,11,10,0,11,0
1136588,2,K Gowtham,112,119,5,8,0,0,5
1136588,2,MK Lomror,85,111,12,11,0,6,6
1136588,2,RA Tripathi,7,14,5,4,5,0,0
1136588,2,SV Samson,15,58,30,40,18,12,0
1136589,1,BB McCullum,4,60,28,38,15,13,0
1136589,1,C de Grandhomme,112,122,6,11,0,0,6
1136589,1,M Vohra,62,62,1,0,0,1,0
1136589,1,Mandeep Singh,65,108,14,19,0,10,4
1136589,1,Q de Kock,1,50,27,29,21,6,0
1136589,1,V Kohli,52,124,44,68,0,30,14
1136589,2,AD Russell,105,105,1,0,0,0,1
1136589,2,CA Lynn,1,115,52,62,20,27,5
1136589,2,KD Karthik,108,120,10,23,0,0,10
1136589,2,N Rana,80,104,10,15,0,9,1
1136589,2,RV Uthappa,47,79,21,36,0,21,0
1136589,2,SP Narine,3,46,19,27,16,3,0
1136589,2,Shubman Gill,121,122,2,5,0,0,2
1136590,1,AT Rayudu,69,120,24,41,0,14,10
1136590,1,F du Plessis,5,66,32,32,19,13,0
1136590,1,MS Dhoni,87,124,22,51,0,8,14
1136590,1,SK Raina,67,68,2,1,0,2,0
1136590,1,SR Watson,1,86,40,78,17,23,0
1136590,2,C Munro,2,31,16,26,16,0,0
1136590,2,GJ Maxwell,49,54,5,6,0,5,0
1136590,2,PP Shaw,1,11,5,9,5,0,0
1136590,2,R Tewatia,111,125,4,3,0,0,4
1136590,2,RR Pant,32,109,45,79,4,33,8
1136590,2,SS Iyer,12,43,14,13,11,3,0
1136590,2,V Shankar,55,126,31,54,0,19,12
1136591,1,BB McCullum,39,89,24,31,0,24,0
1136591,1,C de Grandhomme,108,123,9,17,0,0,9
1136591,1,M Vohra,1,53,31,45,23,8,0
1136591,1,Mandeep Singh,91,105,10,14,0,5,5
1136591,1,Q de Kock,7,31,13,7,13,0,0
1136591,1,TG Southee,111,115,2,1,0,0,2
1136591,1,UT Yadav,117,119,2,1,0,0,2
1136591,1,V Kohli,54,106,26,32,0,23,3
1136591,1,Washington Sundar,107,110,3,1,0,0,3
1136591,2,BCJ Cutting,124,130,6,12,0,0,6
1136591,2,HH Pandya,50,125,42,50,0,33,9
1136591,2,Ishan Kishan,6,6,1,0,1,0,0
1136591,2,JP Duminy,10,79,29,23,16,13,0
1136591,2,KA Pollard,23,49,13,13,9,4,0
1136591,2,KH Pandya,82,121,19,23,0,10,9
1136591,2,RG Sharma,22,22,1,0,1,0,0
1136591,2,SA Yadav,1,21,9,9,9,0,0
1136592,1,C Munro,4,4,1,0,1,0,0
1136592,1,GJ Maxwell,96,109,5,5,0,2,3
1136592,1,LE Plunkett,106,107,2,1,0,0,2
1136592,1,PP Shaw,1,45,25,47,19,6,0
1136592,1,RR Pant,46,95,29,69,0,29,0
1136592,1,SS Iyer,5,92,35,50,16,19,0
1136592,1,V Shankar,97,104,6,17,0,4,2
1136592,2,BA Stokes,53,56,2,1,0,2,0
1136592,2,DJM Short,1,60,25,44,12,13,0
1136592,2,JC Buttler,2,41,26,67,24,2,0
1136592,2,K Gowtham,67,75,6,18,0,6,0
1136592,2,RA Tripathi,61,73,8,9,0,8,0
1136592,2,SV Samson,42,50,5,3,0,5,0
1136593,1,AT Rayudu,64,89,17,21,0,17,0
1136593,1,F du Plessis,5,31,15,27,15,0,0
1136593,1,MS Dhoni,72,123,25,43,0,11,14
1136593,1,RA Jadeja,90,122,12,12,0,2,10
1136593,1,SK Raina,32,71,26,31,5,21,0
1136593,1,SR Watson,1,63,25,36,16,9,0
1136593,2,CA Lynn,1,6,6,12,6,0,0
1136593,2,KD Karthik,75,113,18,45,0,10,8
1136593,2,RK Singh,43,74,18,16,0,18,0
1136593,2,RV Uthappa,13,28,8,6,8,0,0
1136593,2,SP Narine,7,42,20,32,16,4,0
1136593,2,Shubman Gill,33,107,36,57,6,28,2
1136594,1,AR Patel,80,105,12,13,0,10,2
1136594,1,CH Gayle,3,74,40,50,19,21,0
1136594,1,KK Nair,79,100,12,23,0,12,0
1136594,1,KL Rahul,1,42,20,24,17,3,0
1136594,1,MA Agarwal,107,123,7,11,0,0,7
1136594,1,MP Stoinis,101,125,15,29,0,0,15
1136594,1,Yuvraj Singh,43,78,14,14,0,14,0
1136594,2,E Lewis,2,34,13,10,13,0,0
1136594,2,HH Pandya,72,94,13,23,0,13,0
1136594,2,Ishan Kishan,35,79,19,25,2,17,0
1136594,2,KH Pandya,96,116,12,31,0,3,9
1136594,2,RG Sharma,81,115,15,24,0,6,9
1136594,2,SA Yadav,1,71,42,57,21,21,0
1136595,1,AB de Villiers,39,46,4,1,0,4,0
1136595,1,BB McCullum,4,9,3,5,3,0,0
1136595,1,C de Grandhomme,70,86,8,8,0,8,0
1136595,1,M Ashwin,79,80,2,1,0,2,0
1136595,1,Mandeep Singh,47,67,13,7,0,13,0
1136595,1,Mohammed Siraj,94,121,7,3,0,3,4
1136595,1,PA Patel,1,78,41,53,23,18,0
1136595,1,TG Southee,81,120,26,36,0,6,20
1136595,1,UT Yadav,88,92,5,1,0,5,0
1136595,1,V Kohli,14,38,11,8,10,1,0
1136595,2,AT Rayudu,6,67,25,32,15,10,0
1136595,2,DJ Bravo,77,112,17,14,0,13,4
1136595,2,DR Shorey,53,76,9,8,0,9,0
1136595,2,MS Dhoni,69,111,22,31,0,14,8
1136595,2,SK Raina,22,52,21,25,7,14,0
1136595,2,SR Watson,1,18,14,11,14,0,0
1136596,1,DT Christian,104,120,9,7,0,0,9
1136596,1,GJ Maxwell,4,8,3,2,3,0,0
1136596,1,NV Ojha,93,99,4,1,0,3,1
1136596,1,PP Shaw,1,62,36,65,23,13,0
1136596,1,RR Pant,63,103,19,18,0,18,1
1136596,1,SS Iyer,17,92,36,44,10,26,0
1136596,1,V Shankar,100,122,13,23,0,0,13
1136596,2,AD Hales,1,56,30,44,20,10,0
1136596,2,KS Williamson,59,124,30,32,0,23,7
1136596,2,MK Pandey,73,107,17,21,0,13,4
1136596,2,S Dhawan,4,69,30,33,16,14,0
1136596,2,YK Pathan,109,123,12,27,0,0,12
1136597,1,E Lewis,2,57,28,43,18,10,0
1136597,1,HH Pandya,74,125,20,35,0,11,9
1136597,1,JP Duminy,104,120,11,13,0,0,11
1136597,1,KH Pandya,89,103,11,14,0,7,4
1136597,1,RG Sharma,58,72,11,11,0,11,0
1136597,1,SA Yadav,1,88,39,59,18,21,0
1136597,2,AD Russell,84,101,10,9,0,8,2
1136597,2,CA Lynn,1,17,13,17,13,0,0
1136597,2,KD Karthik,81,121,26,36,0,8,18
1136597,2,N Rana,21,82,27,31,7,20,0
1136597,2,RV Uthappa,18,76,35,54,11,24,0
1136597,2,SP Narine,104,117,4,5,0,0,4
1136597,2,Shubman Gill,2,19,5,7,5,0,0
1136598,1,AM Rahane,7,22,7,5,7,0,0
1136598,1,BA Stokes,66,77,9,12,0,9,0
1136598,1,DJM Short,2,3,2,2,2,0,0
1136598,1,JC Archer,86,86,1,0,0,1,0
1136598,1,JC Buttler,1,85,39,51,20,19,0
1136598,1,JD Unadkat,106,121,7,6,0,0,7
1136598,1,K Gowtham,88,93,3,5,0,3,0
1136598,1,RA Tripathi,79,104,13,11,0,10,3
1136598,1,S Gopal,94,120,16,24,0,2,14
1136598,1,SV Samson,23,65,23,28,7,16,0
1136598,2,AR Patel,68,79,5,4,0,5,0
1136598,2,CH Gayle,2,21,11,8,11,0,0
1136598,2,KK Nair,31,67,23,31,7,16,0
1136598,2,KL Rahul,1,115,54,84,15,28,11
1136598,2,MA Agarwal,22,30,3,2,3,0,0
1136598,2,MP Stoinis,80,111,16,23,0,11,5
1136599,1,AD Hales,1,16,5,5,5,0,0
1136599,1,B Kumar,124,125,2,1,0,0,2
1136599,1,KS Williamson,17,102,38,56,12,26,0
1136599,1,MK Pandey,39,52,7,5,0,7,0
1136599,1,Rashid Khan,116,122,3,1,0,0,3
1136599,1,S Dhawan,2,37,19,13,19,0,0
1136599,1,S Kaul,123,123,1,1,0,0,1
1136599,1,Sandeep Sharma,126,126,1,0,0,0,1
1136599,1,Shakib Al Hasan,53,110,32,35,0,27,5
1136599,1,WP Saha,111,120,5,8,0,0,5
1136599,1,YK Pathan,103,115,7,12,0,0,7
1136599,2,AB de Villiers,45,66,8,5,0,8,0
1136599,2,C de Grandhomme,73,123,29,33,0,13,16
1136599,2,M Vohra,2,44,10,8,7,3,0
1136599,2,MM Ali,62,72,7,10,0,7,0
1136599,2,Mandeep Singh,67,122,23,21,0,15,8
1136599,2,PA Patel,3,18,13,20,13,0,0
1136599,2,V Kohli,19,61,30,39,16,14,0
1136600,1,AM Rahane,1,22,10,9,10,0,0
1136600,1,BA Stokes,89,117,10,13,0,5,5
1136600,1,JC Archer,119,119,1,0,0,0,1
1136600,1,JC Buttler,2,99,58,82,22,35,1
1136600,1,JD Unadkat,122,122,1,0,0,0,1
1136600,1,K Gowtham,24,40,6,8,4,2,0
1136600,1,MK Lomror,110,121,9,9,0,0,9
1136600,1,STR Binny,100,108,7,11,0,0,7
1136600,1,SV Samson,42,88,18,22,0,18,0
1136600,2,AD Nath,25,55,13,9,3,10,0
1136600,2,AJ Tye,117,117,1,1,0,0,1
1136600,2,AR Patel,76,82,5,9,0,5,0
1136600,2,CH Gayle,7,7,1,1,1,0,0
1136600,2,KK Nair,16,23,5,3,5,0,0
1136600,2,KL Rahul,1,122,69,95,25,30,14
1136600,2,MK Tiwary,59,73,8,7,0,8,0
1136600,2,MP Stoinis,83,116,16,11,0,7,9
1136600,2,R Ashwin,14,15,2,0,2,0,0
1136601,1,BCJ Cutting,113,124,9,24,0,0,9
1136601,1,E Lewis,8,34,13,18,13,0,0
1136601,1,HH Pandya,91,112,13,19,0,7,6
1136601,1,Ishan Kishan,58,90,21,62,0,21,0
1136601,1,KH Pandya,119,125,2,8,0,0,2
1136601,1,RG Sharma,35,114,30,35,1,22,7
1136601,1,SA Yadav,1,54,32,36,22,10,0
1136601,2,AD Russell,41,48,4,2,0,4,0
1136601,2,CA Lynn,3,21,15,21,15,0,0
1136601,2,KD Karthik,50,54,3,5,0,3,0
1136601,2,Kuldeep Yadav,86,109,15,5,0,9,6
1136601,2,M Prasidh Krishna,103,108,5,1,0,0,5
1136601,2,N Rana,25,56,19,21,9,10,0
1136601,2,PP Chawla,63,83,13,11,0,13,0
1136601,2,RK Singh,57,62,3,5,0,3,0
1136601,2,RV Uthappa,7,40,13,14,10,3,0
1136601,2,SP Narine,1,2,2,4,2,0,0
1136601,2,TK Curran,58,101,17,18,0,15,2
1136602,1,GJ Maxwell,87,116,8,9,0,2,6
1136602,1,HV Patel,50,82,17,24,0,17,0
1136602,1,JJ Roy,6,24,13,11,13,0,0
1136602,1,PP Shaw,1,23,11,9,11,0,0
1136602,1,RR Pant,29,121,63,128,7,38,18
1136602,1,SS Iyer,25,41,8,3,5,3,0
1136602,2,AD Hales,1,11,10,14,10,0,0
1136602,2,KS Williamson,12,114,53,83,14,32,7
1136602,2,S Dhawan,7,113,50,92,12,28,10
1136603,1,AT Rayudu,2,13,9,12,9,0,0
1136603,1,DJ Bravo,130,130,1,1,0,0,1
1136603,1,MS Dhoni,79,131,23,33,0,11,12
1136603,1,SK Raina,14,87,34,52,15,19,0
1136603,1,SR Watson,1,75,31,39,12,19,0
1136603,1,SW Billings,90,129,22,27,0,11,11
1136603,2,AM Rahane,26,28,3,4,3,0,0
1136603,2,BA Stokes,13,24,7,11,7,0,0
1136603,2,JC Buttler,1,121,60,95,21,24,15
1136603,2,K Gowtham,111,116,4,13,0,0,4
1136603,2,P Chopra,71,77,6,8,0,6,0
1136603,2,STR Binny,78,107,17,22,0,13,4
1136603,2,SV Samson,29,69,22,21,5,17,0
1136604,1,AD Russell,72,106,14,31,0,11,3
1136604,1,CA Lynn,1,32,17,27,17,0,0
1136604,1,JPR Scantlebury-Searles,125,125,1,6,0,0,1
1136604,1,KD Karthik,74,121,23,50,0,15,8
1136604,1,N Rana,107,112,4,11,0,0,4
1136604,1,RV Uthappa,33,73,17,24,1,16,0
1136604,1,SP Narine,9,71,36,75,18,18,0
1136604,1,Shubman Gill,114,124,8,16,0,0,8
1136604,2,AJ Finch,55,95,20,34,0,20,0
1136604,2,AJ Tye,96,121,10,14,0,2,8
1136604,2,AR Patel,58,75,11,19,0,11,0
1136604,2,BB Sran,122,122,1,1,0,0,1
1136604,2,CH Gayle,2,35,17,21,17,0,0
1136604,2,KK Nair,39,50,6,3,0,6,0
1136604,2,KL Rahul,1,56,29,66,18,11,0
1136604,2,MA Agarwal,36,36,1,0,1,0,0
1136604,2,MM Sharma,124,126,3,4,0,0,3
1136604,2,R Ashwin,78,123,22,45,0,10,12
1136605,1,Abhishek Sharma,97,125,19,46,0,4,15
1136605,1,JJ Roy,3,17,9,12,9,0,0
1136605,1,PP Shaw,1,6,4,2,4,0,0
1136605,1,RR Pant,18,82,34,61,12,22,0
1136605,1,SS Iyer,14,95,35,32,11,24,0
1136605,1,V Shankar,83,126,19,20,0,10,9
1136605,2,AB de Villiers,17,119,37,72,8,24,5
1136605,2,C de Grandhomme,113,118,4,3,0,0,4
1136605,2,MM Ali,2,7,3,1,3,0,0
1136605,2,Mandeep Singh,83,99,14,13,0,13,1
1136605,2,PA Patel,1,16,8,6,8,0,0
1136605,2,SN Khan,100,111,8,11,0,0,8
1136605,2,V Kohli,8,82,40,70,17,23,0
1136606,1,AD Hales,2,21,9,2,9,0,0
1136606,1,DJ Hooda,105,126,11,21,0,0,11
1136606,1,KS Williamson,22,103,39,51,11,27,1
1136606,1,MK Pandey,104,118,6,5,0,0,6
1136606,1,S Dhawan,1,102,49,79,16,33,0
1136606,1,Shakib Al Hasan,124,130,6,8,0,0,6
1136606,2,AT Rayudu,12,114,62,100,16,38,8
1136606,2,MS Dhoni,87,115,14,20,0,4,10
1136606,2,SK Raina,82,85,3,2,0,3,0
1136606,2,SR Watson,1,78,35,57,20,15,0
1136607,1,BCJ Cutting,111,127,7,10,0,0,7
1136607,1,E Lewis,7,84,42,60,17,25,0
1136607,1,HH Pandya,88,126,21,36,0,7,14
1136607,1,Ishan Kishan,69,90,11,12,0,11,0
1136607,1,KH Pandya,94,106,7,3,0,4,3
1136607,1,RG Sharma,68,68,1,0,0,1,0
1136607,1,SA Yadav,1,67,31,38,19,12,0
1136607,2,AM Rahane,7,82,36,37,16,20,0
1136607,2,DJM Short,1,6,5,4,5,0,0
1136607,2,JC Buttler,8,112,53,94,15,33,5
1136607,2,SV Samson,83,111,14,26,0,7,7
1136608,1,AJ Finch,34,73,23,26,3,20,0
1136608,1,AJ Tye,76,78,3,0,0,3,0
1136608,1,AR Patel,55,94,13,9,0,13,0
1136608,1,AS Rajpoot,87,93,5,1,0,5,0
1136608,1,CH Gayle,4,30,14,18,14,0,0
1136608,1,KK Nair,28,32,3,1,3,0,0
1136608,1,KL Rahul,1,27,15,21,15,0,0
1136608,1,MA Agarwal,42,54,6,2,0,6,0
1136608,1,MM Sharma,79,86,5,3,0,5,0
1136608,1,MP Stoinis,33,41,3,2,1,2,0
1136608,1,R Ashwin,74,74,1,0,0,1,0
1136608,2,PA Patel,2,48,22,40,15,7,0
1136608,2,V Kohli,1,51,27,48,21,6,0
1136609,1,AM Rahane,31,45,12,11,6,6,0
1136609,1,Anureet Singh,109,114,4,3,0,0,4
1136609,1,BA Stokes,58,84,13,11,0,13,0
1136609,1,IS Sodhi,85,100,6,1,0,3,3
1136609,1,JC Archer,101,106,5,6,0,0,5
1136609,1,JC Buttler,2,57,22,39,15,7,0
1136609,1,JD Unadkat,81,115,18,26,0,12,6
1136609,1,K Gowtham,69,79,5,3,0,5,0
1136609,1,RA Tripathi,1,30,15,27,15,0,0
1136609,1,STR Binny,65,68,4,1,0,4,0
1136609,1,SV Samson,46,64,10,12,0,10,0
1136609,2,AD Russell,95,106,5,11,0,1,4
1136609,2,CA Lynn,6,93,42,45,14,28,0
1136609,2,KD Karthik,52,109,31,41,0,23,8
1136609,2,N Rana,25,51,17,21,9,8,0
1136609,2,RV Uthappa,13,23,6,4,6,0,0
1136609,2,SP Narine,1,8,7,21,7,0,0
1136610,1,BCJ Cutting,97,109,7,4,0,2,5
1136610,1,E Lewis,3,20,7,9,7,0,0
1136610,1,HH Pandya,90,114,12,9,0,4,8
1136610,1,Ishan Kishan,21,34,12,20,12,0,0
1136610,1,KA Pollard,52,96,23,50,0,23,0
1136610,1,KH Pandya,36,89,23,32,1,22,0
1136610,1,M Markande,115,126,5,7,0,0,5
1136610,1,MJ McClenaghan,111,125,6,10,0,0,6
1136610,1,RG Sharma,37,51,10,6,1,9,0
1136610,1,SA Yadav,1,35,15,27,15,0,0
1136610,2,AJ Finch,25,100,35,46,7,27,1
1136610,2,AR Patel,105,124,8,10,0,0,8
1136610,2,CH Gayle,2,23,11,18,11,0,0
1136610,2,KL Rahul,1,115,60,94,18,33,9
1136610,2,MK Tiwary,125,125,1,4,0,0,1
1136610,2,MP Stoinis,101,104,2,1,0,0,2
1136610,2,Yuvraj Singh,117,122,3,1,0,0,3
1136611,1,AB de Villiers,7,88,39,69,17,22,0
1136611,1,C de Grandhomme,93,118,17,40,0,6,11
1136611,1,MM Ali,30,90,34,65,4,30,0
1136611,1,Mandeep Singh,91,105,6,4,0,2,4
1136611,1,PA Patel,1,6,4,1,4,0,0
1136611,1,SN Khan,108,122,8,22,0,0,8
1136611,1,TG Southee,121,121,1,1,0,0,1
1136611,1,V Kohli,4,29,11,12,11,0,0
1136611,2,AD Hales,5,48,24,37,18,6,0
1136611,2,DJ Hooda,121,121,1,1,0,0,1
1136611,2,KS Williamson,32,118,42,81,3,34,5
1136611,2,MK Pandey,49,123,38,62,0,20,18
1136611,2,S Dhawan,1,31,15,18,15,0,0
1136612,1,Abhishek Sharma,88,92,4,2,0,4,0
1136612,1,GJ Maxwell,67,87,7,5,0,7,0
1136612,1,HV Patel,93,126,16,36,0,5,11
1136612,1,PP Shaw,2,27,17,17,17,0,0
1136612,1,RR Pant,28,69,26,38,7,19,0
1136612,1,SS Iyer,8,66,22,19,12,10,0
1136612,1,V Shankar,71,124,28,36,0,15,13
1136612,2,AT Rayudu,13,60,29,50,16,13,0
1136612,2,DJ Bravo,112,116,2,1,0,0,2
1136612,2,DL Chahar,118,119,2,1,0,0,2
1136612,2,MS Dhoni,61,108,23,17,0,16,7
1136612,2,RA Jadeja,88,120,18,27,0,5,13
1136612,2,SK Raina,42,79,18,15,0,18,0
1136612,2,SR Watson,1,41,23,14,20,3,0
1136612,2,SW Billings,80,87,5,1,0,5,0
1136613,1,AM Rahane,11,82,31,33,14,17,0
1136613,1,H Klaasen,84,118,21,32,0,11,10
1136613,1,JC Archer,7,10,4,0,4,0,0
1136613,1,K Gowtham,120,124,5,14,0,0,5
1136613,1,RA Tripathi,1,119,58,80,18,31,9
1136613,1,SV Samson,83,83,1,0,0,1,0
1136613,2,AB de Villiers,18,76,35,53,12,23,0
1136613,2,C de Grandhomme,64,72,3,2,0,3,0
1136613,2,MM Ali,52,54,2,1,0,2,0
1136613,2,Mandeep Singh,58,63,4,3,0,4,0
1136613,2,Mohammed Siraj,93,117,12,14,0,4,8
1136613,2,PA Patel,5,51,21,33,15,6,0
1136613,2,SN Khan,74,91,8,7,0,8,0
1136613,2,TG Southee,77,109,17,14,0,9,8
1136613,2,UT Yadav,92,92,1,0,0,1,0
1136613,2,V Kohli,1,17,9,4,9,0,0
1136613,2,YS Chahal,110,115,4,0,0,0,4
1136614,1,B Kumar,126,126,1,0,0,0,1
1136614,1,CR Brathwaite,106,115,4,3,0,0,4
1136614,1,KS Williamson,57,81,17,36,0,17,0
1136614,1,MK Pandey,82,121,22,25,0,12,10
1136614,1,Rashid Khan,125,125,1,0,0,0,1
1136614,1,S Dhawan,1,95,39,50,19,20,0
1136614,1,SP Goswami,10,56,25,35,17,8,0
1136614,1,Shakib Al Hasan,117,124,7,10,0,0,7
1136614,1,YK Pathan,96,103,4,2,0,3,1
1136614,2,AD Russell,106,110,4,4,0,0,4
1136614,2,CA Lynn,1,82,43,55,18,25,0
1136614,2,KD Karthik,83,123,22,26,0,11,11
1136614,2,N Rana,113,121,5,7,0,0,5
1136614,2,RV Uthappa,26,102,34,45,8,24,2
1136614,2,SP Narine,5,24,10,29,10,0,0
1136615,1,Abhishek Sharma,104,125,10,15,0,0,10
1136615,1,GJ Maxwell,2,28,18,22,18,0,0
1136615,1,PP Shaw,1,18,8,12,8,0,0
1136615,1,RR Pant,29,103,44,64,6,34,4
1136615,1,SS Iyer,21,55,10,6,4,6,0
1136615,1,V Shankar,57,124,30,43,0,20,10
1136615,2,BCJ Cutting,89,121,20,37,0,5,15
1136615,2,E Lewis,5,56,31,48,20,11,0
1136615,2,HH Pandya,61,93,17,27,0,17,0
1136615,2,Ishan Kishan,6,39,13,5,12,1,0
1136615,2,JJ Bumrah,122,122,1,0,0,0,1
1136615,2,KA Pollard,40,57,7,7,0,7,0
1136615,2,KH Pandya,58,60,3,4,0,3,0
1136615,2,M Markande,94,119,10,3,0,5,5
1136615,2,RG Sharma,62,87,11,13,0,11,0
1136615,2,SA Yadav,1,4,4,12,4,0,0
1136616,1,AJ Finch,10,18,6,4,6,0,0
1136616,1,AJ Tye,110,111,2,0,0,0,2
1136616,1,AR Patel,78,103,12,14,0,10,2
1136616,1,AS Rajpoot,120,124,4,2,0,0,4
1136616,1,CH Gayle,8,9,2,0,2,0,0
1136616,1,DA Miller,27,77,21,24,6,15,0
1136616,1,KK Nair,72,119,26,54,0,16,10
1136616,1,KL Rahul,1,25,11,7,11,0,0
1136616,1,MK Tiwary,19,71,30,35,11,19,0
1136616,1,MM Sharma,112,123,3,2,0,0,3
1136616,1,R Ashwin,109,109,1,0,0,0,1
1136616,2,AT Rayudu,1,8,3,1,3,0,0
1136616,2,DL Chahar,67,104,20,39,0,19,1
1136616,2,F du Plessis,2,29,15,14,15,0,0
1136616,2,Harbhajan Singh,31,66,21,19,5,16,0
1136616,2,MS Dhoni,106,123,7,16,0,0,7
1136616,2,SK Raina,9,122,48,61,12,25,11
1136616,2,SW Billings,30,30,1,0,1,0,0
1136617,1,B Kumar,96,120,11,7,0,3,8
1136617,1,CR Brathwaite,73,129,29,43,0,13,16
1136617,1,KS Williamson,2,26,15,24,15,0,0
1136617,1,MK Pandey,24,72,16,8,3,13,0
1136617,1,S Dhawan,1,1,1,0,1,0,0
1136617,1,SP Goswami,7,23,9,12,9,0,0
1136617,1,Shakib Al Hasan,27,40,10,12,8,2,0
1136617,1,YK Pathan,41,94,29,24,0,29,0
1136617,2,AT Rayudu,23,23,1,0,1,0,0
1136617,2,DJ Bravo,49,70,11,7,0,11,0
1136617,2,DL Chahar,78,92,6,10,0,6,0
1136617,2,F du Plessis,15,118,42,67,6,27,9
1136617,2,Harbhajan Singh,95,105,9,2,0,4,5
1136617,2,MS Dhoni,24,48,18,9,11,7,0
1136617,2,RA Jadeja,71,77,5,3,0,5,0
1136617,2,SK Raina,6,22,13,22,13,0,0
1136617,2,SN Thakur,111,117,5,15,0,0,5
1136617,2,SR Watson,1,5,5,0,5,0,0
1136618,1,AD Russell,90,126,24,49,0,9,15
1136618,1,CA Lynn,4,51,22,18,15,7,0
1136618,1,JPR Scantlebury-Searles,110,124,5,2,0,0,5
1136618,1,KD Karthik,26,107,38,52,7,27,4
1136618,1,N Rana,17,25,5,3,5,0,0
1136618,1,RV Uthappa,3,16,7,3,7,0,0
1136618,1,SP Narine,1,2,2,4,2,0,0
1136618,1,Shubman Gill,56,89,17,28,0,17,0
1136618,2,AM Rahane,1,86,41,46,20,21,0
1136618,2,H Klaasen,87,120,18,18,0,7,11
1136618,2,K Gowtham,111,121,7,9,0,0,7
1136618,2,RA Tripathi,6,32,13,20,13,0,0
1136618,2,STR Binny,107,109,3,0,0,0,3
1136618,2,SV Samson,33,102,38,50,3,32,3
1136619,1,B Kumar,118,119,2,5,0,0,2
1136619,1,CR Brathwaite,105,110,4,8,0,0,4
1136619,1,DJ Hooda,66,103,19,19,0,16,3
1136619,1,KS Williamson,46,49,3,3,0,3,0
1136619,1,Rashid Khan,111,124,10,34,0,0,10
1136619,1,S Dhawan,4,45,24,34,18,6,0
1136619,1,Shakib Al Hasan,50,90,24,28,0,24,0
1136619,1,WP Saha,2,65,27,35,18,9,0
1136619,1,YK Pathan,96,112,7,3,0,2,5
1136619,2,AD Russell,75,88,7,3,0,7,0
1136619,2,CA Lynn,1,74,31,48,14,17,0
1136619,2,KD Karthik,62,72,6,8,0,6,0
1136619,2,Kuldeep Yadav,119,121,3,0,0,0,3
1136619,2,N Rana,23,51,16,22,9,7,0
1136619,2,PP Chawla,89,110,12,12,0,5,7
1136619,2,RV Uthappa,52,61,8,2,0,8,0
1136619,2,SP Narine,5,20,13,26,13,0,0
1136619,2,Shivam Mavi,111,117,4,6,0,0,4
1136619,2,Shubman Gill,76,118,20,30,0,10,10
1136620,1,CR Brathwaite,110,127,11,21,0,0,11
1136620,1,DJ Hooda,100,106,4,3,0,1,3
1136620,1,KS Williamson,13,77,36,47,17,19,0
1136620,1,S Dhawan,2,55,25,26,15,10,0
1136620,1,SP Goswami,3,12,4,4,4,0,0
1136620,1,Shakib Al Hasan,56,99,15,23,0,15,0
1136620,1,YK Pathan,78,124,25,45,0,15,10
1136620,2,AT Rayudu,84,114,19,16,0,12,7
1136620,2,F du Plessis,7,24,11,10,11,0,0
1136620,2,SK Raina,25,83,24,32,6,18,0
1136620,2,SR Watson,1,111,57,117,19,30,8
1175356,1,AB de Villiers,34,45,10,9,3,7,0
1175356,1,C de Grandhomme,58,64,6,4,0,6,0
1175356,1,MM Ali,23,33,8,9,8,0,0
